known	unknown	DDC	DDE	TFC
003223Vols.automARkdown	003033.automARkdown	0.9366	~	~
003223Vols.automARkdown	002877Vols.automARkdown	0.93144	~	~
000213.automARkdown	000035.automARkdown	0.95174	~	~
000213.automARkdown	000455.automARkdown	0.94638	~	~
000213.automARkdown	000461Vols.automARkdown	0.93852	~	~
000213.automARkdown	000500.automARkdown	0.93794	~	~
000213.automARkdown	000149.automARkdown	0.93783	~	~
000213.automARkdown	000196.automARkdown	0.93496	~	~
000213.automARkdown	000435.automARkdown	0.93449	~	~
000213.automARkdown	000186.automARkdown	0.9336	~	~
000213.automARkdown	000404.automARkdown	0.93275	~	~
001746.automARkdown	001749.automARkdown	0.94346	~	~
001746.automARkdown	001917.automARkdown	0.93263	~	~
001746.automARkdown	002351.automARkdown	0.9325	~	~
001746.automARkdown	000607.automARkdown	0.93145	~	~
000051Vols.automARkdown	000346.automARkdown	0.9602	~	~
000051Vols.automARkdown	000341.automARkdown	0.93971	~	~
000051Vols.automARkdown	000567.automARkdown	0.93964	~	~
000051Vols.automARkdown	001352Vols.automARkdown	0.9388	~	~
000051Vols.automARkdown	005005.automARkdown	0.93533	~	~
000051Vols.automARkdown	002318.automARkdown	0.93521	~	~
000051Vols.automARkdown	000086Vols.automARkdown	0.93464	~	~
000051Vols.automARkdown	001457.automARkdown	0.93317	~	~
000051Vols.automARkdown	001796Vols.automARkdown	0.93216	~	~
000051Vols.automARkdown	000474.automARkdown	0.93209	~	~
000051Vols.automARkdown	000133.automARkdown	0.93067	~	~
000051Vols.automARkdown	001496.automARkdown	0.93024	~	~
001037.automARkdown	001034.automARkdown	0.9483	~	~
001037.automARkdown	001016.automARkdown	0.93268	~	~
000562.automARkdown	000451Vols.automARkdown	0.95284	~	~
000562.automARkdown	001978Vols.automARkdown	0.95059	~	~
000562.automARkdown	000238.automARkdown	0.9461	~	~
000562.automARkdown	000446.automARkdown	0.94561	~	~
000562.automARkdown	004573.automARkdown	0.94337	~	~
000562.automARkdown	001749.automARkdown	0.94316	~	~
000562.automARkdown	003303Vols.automARkdown	0.94124	~	~
000562.automARkdown	000487.automARkdown	0.94075	~	~
000562.automARkdown	002885Vols.automARkdown	0.93989	~	~
000562.automARkdown	000538.automARkdown	0.93809	~	~
000562.automARkdown	000196.automARkdown	0.93795	~	~
000562.automARkdown	002201Vols.automARkdown	0.93747	~	~
000562.automARkdown	000443.automARkdown	0.93502	~	~
000562.automARkdown	004679.automARkdown	0.93237	~	~
000562.automARkdown	000435.automARkdown	0.93168	~	~
000562.automARkdown	001840.automARkdown	0.93103	~	~
000562.automARkdown	002488.automARkdown	0.93046	~	~
000562.automARkdown	002225Vols.automARkdown	0.93038	~	~
000504.automARkdown	000003Vols.automARkdown	0.95689	~	~
000504.automARkdown	000526Vols.automARkdown	0.94037	~	~
000504.automARkdown	002410.automARkdown	0.94003	~	~
000504.automARkdown	001501.automARkdown	0.93998	~	~
000504.automARkdown	000029Vols.automARkdown	0.93816	~	~
000504.automARkdown	000001Vols.automARkdown	0.93274	~	~
004368Vols.automARkdown	002403Vols.automARkdown	0.96326	~	~
004368Vols.automARkdown	003833Vols.automARkdown	0.96269	~	~
004368Vols.automARkdown	003321Vols.automARkdown	0.96247	~	~
004368Vols.automARkdown	003262Vols.automARkdown	0.96213	~	~
004368Vols.automARkdown	003594.automARkdown	0.96182	~	~
004368Vols.automARkdown	003561Vols.automARkdown	0.96143	~	~
004368Vols.automARkdown	004729Vols.automARkdown	0.96113	~	~
004368Vols.automARkdown	003355Vols.automARkdown	0.96078	~	~
004368Vols.automARkdown	003769.automARkdown	0.96073	~	~
004368Vols.automARkdown	002372Vols.automARkdown	0.9594	~	~
004368Vols.automARkdown	003624Vols.automARkdown	0.95919	~	~
004368Vols.automARkdown	003821Vols.automARkdown	0.95902	~	~
004368Vols.automARkdown	003590Vols.automARkdown	0.95863	~	~
004368Vols.automARkdown	004195Vols.automARkdown	0.95848	~	~
004368Vols.automARkdown	002638Vols.automARkdown	0.95784	~	~
004368Vols.automARkdown	003132Vols.automARkdown	0.95784	~	~
004368Vols.automARkdown	002374Vols.automARkdown	0.95761	~	~
004368Vols.automARkdown	004620Vols.automARkdown	0.95717	~	~
004368Vols.automARkdown	003587Vols.automARkdown	0.95667	~	~
004368Vols.automARkdown	004377Vols.automARkdown	0.95667	~	~
004368Vols.automARkdown	003255Vols.automARkdown	0.95643	~	~
004368Vols.automARkdown	003277.automARkdown	0.95594	~	~
004368Vols.automARkdown	004752Vols.automARkdown	0.95542	~	~
004368Vols.automARkdown	004289Vols.automARkdown	0.95443	~	~
004368Vols.automARkdown	004841Vols.automARkdown	0.95403	~	~
004368Vols.automARkdown	003774Vols.automARkdown	0.95385	~	~
004368Vols.automARkdown	004018.automARkdown	0.95351	~	~
004368Vols.automARkdown	002670.automARkdown	0.953	~	~
004368Vols.automARkdown	003183.automARkdown	0.953	~	~
004368Vols.automARkdown	003340Vols.automARkdown	0.95201	~	~
004368Vols.automARkdown	004360Vols.automARkdown	0.95195	~	~
004368Vols.automARkdown	000683Vols.automARkdown	0.9519	~	~
004368Vols.automARkdown	002418.automARkdown	0.95122	~	~
004368Vols.automARkdown	004797.automARkdown	0.95089	~	~
004368Vols.automARkdown	003446Vols.automARkdown	0.94995	~	~
004368Vols.automARkdown	003483Vols.automARkdown	0.94834	~	~
004368Vols.automARkdown	003436.automARkdown	0.9483	~	~
004368Vols.automARkdown	002678Vols.automARkdown	0.94808	~	~
004368Vols.automARkdown	003191Vols.automARkdown	0.94808	~	~
004368Vols.automARkdown	002413Vols.automARkdown	0.94751	~	~
004368Vols.automARkdown	002641Vols.automARkdown	0.94742	~	~
004368Vols.automARkdown	003135Vols.automARkdown	0.94742	~	~
004368Vols.automARkdown	003205Vols.automARkdown	0.94709	~	~
004368Vols.automARkdown	002715Vols.automARkdown	0.94707	~	~
004368Vols.automARkdown	004710.automARkdown	0.94689	~	~
004368Vols.automARkdown	004263Vols.automARkdown	0.94655	~	~
004368Vols.automARkdown	002378Vols.automARkdown	0.94648	~	~
004368Vols.automARkdown	003614Vols.automARkdown	0.94648	~	~
004368Vols.automARkdown	004251Vols.automARkdown	0.94572	~	~
004368Vols.automARkdown	002386.automARkdown	0.94558	~	~
004368Vols.automARkdown	003141Vols.automARkdown	0.94556	~	~
004368Vols.automARkdown	002647Vols.automARkdown	0.94556	~	~
004368Vols.automARkdown	003785.automARkdown	0.94493	~	~
004368Vols.automARkdown	004585Vols.automARkdown	0.94446	~	~
004368Vols.automARkdown	003479Vols.automARkdown	0.94416	~	~
004368Vols.automARkdown	002400Vols.automARkdown	0.94413	~	~
004368Vols.automARkdown	003565Vols.automARkdown	0.94407	~	~
004368Vols.automARkdown	003640Vols.automARkdown	0.9437	~	~
004368Vols.automARkdown	004012Vols.automARkdown	0.94363	~	~
004368Vols.automARkdown	003994.automARkdown	0.94363	~	~
004368Vols.automARkdown	004003Vols.automARkdown	0.94341	~	~
004368Vols.automARkdown	004222.automARkdown	0.94317	~	~
004368Vols.automARkdown	003181.automARkdown	0.9431	~	~
004368Vols.automARkdown	002668.automARkdown	0.9431	~	~
004368Vols.automARkdown	004370Vols.automARkdown	0.94177	~	~
004368Vols.automARkdown	003795Vols.automARkdown	0.9414	~	~
004368Vols.automARkdown	002416.automARkdown	0.94015	~	~
004368Vols.automARkdown	002411Vols.automARkdown	0.93954	~	~
004368Vols.automARkdown	002723Vols.automARkdown	0.9395	~	~
004368Vols.automARkdown	003770Vols.automARkdown	0.93911	~	~
004368Vols.automARkdown	003567.automARkdown	0.93896	~	~
004368Vols.automARkdown	004280.automARkdown	0.93851	~	~
004368Vols.automARkdown	004366.automARkdown	0.93827	~	~
004368Vols.automARkdown	004811Vols.automARkdown	0.93717	~	~
004368Vols.automARkdown	004185Vols.automARkdown	0.93622	~	~
004368Vols.automARkdown	002427.automARkdown	0.93603	~	~
004368Vols.automARkdown	003767.automARkdown	0.93553	~	~
004368Vols.automARkdown	004303Vols.automARkdown	0.93549	~	~
004368Vols.automARkdown	003465.automARkdown	0.93537	~	~
004368Vols.automARkdown	004283.automARkdown	0.93519	~	~
004368Vols.automARkdown	004153.automARkdown	0.93505	~	~
004368Vols.automARkdown	004021.automARkdown	0.93415	~	~
004368Vols.automARkdown	004267.automARkdown	0.93391	~	~
004368Vols.automARkdown	004152.automARkdown	0.93282	~	~
004368Vols.automARkdown	003996.automARkdown	0.93281	~	~
004368Vols.automARkdown	003576Vols.automARkdown	0.93235	~	~
004368Vols.automARkdown	003629Vols.automARkdown	0.93173	~	~
004368Vols.automARkdown	004325Vols.automARkdown	0.93046	~	~
004368Vols.automARkdown	002326.automARkdown	0.93028	~	~
004368Vols.automARkdown	004364Vols.automARkdown	0.93025	~	~
004368Vols.automARkdown	002650Vols.automARkdown	0.93005	~	~
004368Vols.automARkdown	003144Vols.automARkdown	0.93005	~	~
002754Vols.automARkdown	003036Vols.automARkdown	0.94504	~	~
002754Vols.automARkdown	003216Vols.automARkdown	0.94032	~	~
002754Vols.automARkdown	000394.automARkdown	0.93978	~	~
002754Vols.automARkdown	000374Vols.automARkdown	0.93801	~	~
002754Vols.automARkdown	000510.automARkdown	0.93586	~	~
002754Vols.automARkdown	000511Vols.automARkdown	0.93392	~	~
002754Vols.automARkdown	000450.automARkdown	0.93271	~	~
002754Vols.automARkdown	000327.automARkdown	0.93078	~	~
002754Vols.automARkdown	000478.automARkdown	0.93006	~	~
000220.automARkdown	000086Vols.automARkdown	0.93956	~	~
000220.automARkdown	001796Vols.automARkdown	0.93669	~	~
000220.automARkdown	000346.automARkdown	0.93664	~	~
000220.automARkdown	000521.automARkdown	0.93641	~	~
000220.automARkdown	001264.automARkdown	0.93559	~	~
000220.automARkdown	000257.automARkdown	0.93369	~	~
000220.automARkdown	001398Vols.automARkdown	0.93201	~	~
000220.automARkdown	000084.automARkdown	0.93182	~	~
000220.automARkdown	004739Vols.automARkdown	0.93158	~	~
000220.automARkdown	001755.automARkdown	0.93151	~	~
000220.automARkdown	001941.automARkdown	0.93114	~	~
000862Vols.automARkdown	001522.automARkdown	0.94848	~	~
000357.automARkdown	000431.automARkdown	0.94396	~	~
000357.automARkdown	000263Vols.automARkdown	0.93161	~	~
000302.automARkdown	000303.automARkdown	0.95819	~	~
000302.automARkdown	001649.automARkdown	0.93678	~	~
004152.automARkdown	002386.automARkdown	0.954	~	~
004152.automARkdown	003597Vols.automARkdown	0.94866	~	~
004152.automARkdown	003355Vols.automARkdown	0.94508	~	~
004152.automARkdown	003132Vols.automARkdown	0.94437	~	~
004152.automARkdown	002638Vols.automARkdown	0.94437	~	~
004152.automARkdown	003785.automARkdown	0.94426	~	~
004152.automARkdown	004018.automARkdown	0.94338	~	~
004152.automARkdown	003446Vols.automARkdown	0.94188	~	~
004152.automARkdown	001499Vols.automARkdown	0.94097	~	~
004152.automARkdown	002411Vols.automARkdown	0.94062	~	~
004152.automARkdown	003191Vols.automARkdown	0.93967	~	~
004152.automARkdown	002678Vols.automARkdown	0.93967	~	~
004152.automARkdown	003483Vols.automARkdown	0.93948	~	~
004152.automARkdown	003267Vols.automARkdown	0.93936	~	~
004152.automARkdown	004222.automARkdown	0.9391	~	~
004152.automARkdown	003479Vols.automARkdown	0.93866	~	~
004152.automARkdown	003468.automARkdown	0.93848	~	~
004152.automARkdown	004165Vols.automARkdown	0.93834	~	~
004152.automARkdown	004003Vols.automARkdown	0.93797	~	~
004152.automARkdown	004195Vols.automARkdown	0.93794	~	~
004152.automARkdown	002413Vols.automARkdown	0.93743	~	~
004152.automARkdown	004263Vols.automARkdown	0.93739	~	~
004152.automARkdown	002643Vols.automARkdown	0.93703	~	~
004152.automARkdown	003137Vols.automARkdown	0.93703	~	~
004152.automARkdown	004267.automARkdown	0.9364	~	~
004152.automARkdown	003445.automARkdown	0.93616	~	~
004152.automARkdown	003565Vols.automARkdown	0.93488	~	~
004152.automARkdown	001254.automARkdown	0.93463	~	~
004152.automARkdown	004768Vols.automARkdown	0.93436	~	~
004152.automARkdown	003833Vols.automARkdown	0.93433	~	~
004152.automARkdown	004841Vols.automARkdown	0.9336	~	~
004152.automARkdown	000605Vols.automARkdown	0.93333	~	~
004152.automARkdown	002372Vols.automARkdown	0.93318	~	~
004152.automARkdown	003594.automARkdown	0.93316	~	~
004152.automARkdown	004368Vols.automARkdown	0.93282	~	~
004152.automARkdown	003262Vols.automARkdown	0.93265	~	~
004152.automARkdown	003774Vols.automARkdown	0.93233	~	~
004152.automARkdown	003576Vols.automARkdown	0.93233	~	~
004152.automARkdown	004710.automARkdown	0.9322	~	~
004152.automARkdown	002374Vols.automARkdown	0.93151	~	~
004152.automARkdown	004280.automARkdown	0.93145	~	~
004152.automARkdown	002418.automARkdown	0.93113	~	~
004152.automARkdown	002637.automARkdown	0.93051	~	~
004152.automARkdown	003131.automARkdown	0.93051	~	~
004152.automARkdown	002714.automARkdown	0.93013	~	~
004152.automARkdown	003204.automARkdown	0.93013	~	~
004289Vols.automARkdown	003769.automARkdown	0.96407	~	~
004289Vols.automARkdown	003561Vols.automARkdown	0.9636	~	~
004289Vols.automARkdown	003833Vols.automARkdown	0.96203	~	~
004289Vols.automARkdown	000683Vols.automARkdown	0.95865	~	~
004289Vols.automARkdown	003321Vols.automARkdown	0.95461	~	~
004289Vols.automARkdown	002403Vols.automARkdown	0.95448	~	~
004289Vols.automARkdown	004368Vols.automARkdown	0.95443	~	~
004289Vols.automARkdown	003590Vols.automARkdown	0.95396	~	~
004289Vols.automARkdown	003594.automARkdown	0.95277	~	~
004289Vols.automARkdown	003624Vols.automARkdown	0.9527	~	~
004289Vols.automARkdown	002670.automARkdown	0.95267	~	~
004289Vols.automARkdown	003183.automARkdown	0.95267	~	~
004289Vols.automARkdown	003255Vols.automARkdown	0.9516	~	~
004289Vols.automARkdown	002374Vols.automARkdown	0.95096	~	~
004289Vols.automARkdown	003132Vols.automARkdown	0.95084	~	~
004289Vols.automARkdown	002638Vols.automARkdown	0.95084	~	~
004289Vols.automARkdown	004377Vols.automARkdown	0.95063	~	~
004289Vols.automARkdown	004752Vols.automARkdown	0.95062	~	~
004289Vols.automARkdown	003821Vols.automARkdown	0.94996	~	~
004289Vols.automARkdown	003277.automARkdown	0.94976	~	~
004289Vols.automARkdown	004729Vols.automARkdown	0.94933	~	~
004289Vols.automARkdown	002418.automARkdown	0.94922	~	~
004289Vols.automARkdown	003774Vols.automARkdown	0.94913	~	~
004289Vols.automARkdown	003587Vols.automARkdown	0.94703	~	~
004289Vols.automARkdown	002372Vols.automARkdown	0.94697	~	~
004289Vols.automARkdown	004841Vols.automARkdown	0.94665	~	~
004289Vols.automARkdown	003770Vols.automARkdown	0.94633	~	~
004289Vols.automARkdown	004620Vols.automARkdown	0.94615	~	~
004289Vols.automARkdown	002386.automARkdown	0.9458	~	~
004289Vols.automARkdown	003576Vols.automARkdown	0.9453	~	~
004289Vols.automARkdown	004360Vols.automARkdown	0.9453	~	~
004289Vols.automARkdown	004370Vols.automARkdown	0.94455	~	~
004289Vols.automARkdown	003181.automARkdown	0.94401	~	~
004289Vols.automARkdown	002668.automARkdown	0.94401	~	~
004289Vols.automARkdown	003340Vols.automARkdown	0.94316	~	~
004289Vols.automARkdown	004195Vols.automARkdown	0.94283	~	~
004289Vols.automARkdown	004710.automARkdown	0.94191	~	~
004289Vols.automARkdown	004209Vols.automARkdown	0.94066	~	~
004289Vols.automARkdown	002650Vols.automARkdown	0.94047	~	~
004289Vols.automARkdown	003144Vols.automARkdown	0.94047	~	~
004289Vols.automARkdown	004018.automARkdown	0.94045	~	~
004289Vols.automARkdown	003355Vols.automARkdown	0.94035	~	~
004289Vols.automARkdown	002723Vols.automARkdown	0.9397	~	~
004289Vols.automARkdown	003795Vols.automARkdown	0.93945	~	~
004289Vols.automARkdown	002400Vols.automARkdown	0.93901	~	~
004289Vols.automARkdown	002413Vols.automARkdown	0.93868	~	~
004289Vols.automARkdown	003483Vols.automARkdown	0.93861	~	~
004289Vols.automARkdown	002378Vols.automARkdown	0.93859	~	~
004289Vols.automARkdown	003614Vols.automARkdown	0.93827	~	~
004289Vols.automARkdown	003446Vols.automARkdown	0.93762	~	~
004289Vols.automARkdown	003262Vols.automARkdown	0.93756	~	~
004289Vols.automARkdown	004797.automARkdown	0.93695	~	~
004289Vols.automARkdown	002411Vols.automARkdown	0.93675	~	~
004289Vols.automARkdown	003479Vols.automARkdown	0.93657	~	~
004289Vols.automARkdown	004012Vols.automARkdown	0.93569	~	~
004289Vols.automARkdown	003436.automARkdown	0.93552	~	~
004289Vols.automARkdown	004003Vols.automARkdown	0.93493	~	~
004289Vols.automARkdown	004263Vols.automARkdown	0.93486	~	~
004289Vols.automARkdown	003768.automARkdown	0.93469	~	~
004289Vols.automARkdown	003785.automARkdown	0.93437	~	~
004289Vols.automARkdown	003565Vols.automARkdown	0.93333	~	~
004289Vols.automARkdown	002715Vols.automARkdown	0.93308	~	~
004289Vols.automARkdown	003205Vols.automARkdown	0.93308	~	~
004289Vols.automARkdown	003567.automARkdown	0.9322	~	~
004289Vols.automARkdown	003465.automARkdown	0.93188	~	~
004289Vols.automARkdown	002678Vols.automARkdown	0.9317	~	~
004289Vols.automARkdown	003191Vols.automARkdown	0.9317	~	~
004289Vols.automARkdown	003767.automARkdown	0.93108	~	~
004289Vols.automARkdown	004021.automARkdown	0.93071	~	~
004251Vols.automARkdown	003483Vols.automARkdown	0.94889	~	~
004251Vols.automARkdown	004263Vols.automARkdown	0.94705	~	~
004251Vols.automARkdown	004368Vols.automARkdown	0.94572	~	~
004251Vols.automARkdown	003262Vols.automARkdown	0.94543	~	~
004251Vols.automARkdown	003821Vols.automARkdown	0.94495	~	~
004251Vols.automARkdown	004018.automARkdown	0.94411	~	~
004251Vols.automARkdown	003277.automARkdown	0.94287	~	~
004251Vols.automARkdown	004585Vols.automARkdown	0.94262	~	~
004251Vols.automARkdown	002638Vols.automARkdown	0.94123	~	~
004251Vols.automARkdown	003132Vols.automARkdown	0.94123	~	~
004251Vols.automARkdown	003833Vols.automARkdown	0.94054	~	~
004251Vols.automARkdown	002403Vols.automARkdown	0.94009	~	~
004251Vols.automARkdown	003355Vols.automARkdown	0.93983	~	~
004251Vols.automARkdown	002372Vols.automARkdown	0.93791	~	~
004251Vols.automARkdown	003594.automARkdown	0.93747	~	~
004251Vols.automARkdown	004797.automARkdown	0.93735	~	~
004251Vols.automARkdown	002378Vols.automARkdown	0.9362	~	~
004251Vols.automARkdown	004620Vols.automARkdown	0.9357	~	~
004251Vols.automARkdown	003321Vols.automARkdown	0.93567	~	~
004251Vols.automARkdown	002374Vols.automARkdown	0.93421	~	~
004251Vols.automARkdown	004195Vols.automARkdown	0.93409	~	~
004251Vols.automARkdown	004841Vols.automARkdown	0.93306	~	~
004251Vols.automARkdown	003191Vols.automARkdown	0.93017	~	~
004251Vols.automARkdown	002678Vols.automARkdown	0.93017	~	~
004251Vols.automARkdown	004729Vols.automARkdown	0.93007	~	~
000426.automARkdown	000446.automARkdown	0.93155	~	~
000426.automARkdown	002491Vols.automARkdown	0.93101	~	~
002668.automARkdown	003181.automARkdown	1.0	0.0	1.0
002668.automARkdown	003255Vols.automARkdown	0.95322	~	~
002668.automARkdown	003561Vols.automARkdown	0.95155	~	~
002668.automARkdown	002374Vols.automARkdown	0.94909	~	~
002668.automARkdown	000683Vols.automARkdown	0.94877	~	~
002668.automARkdown	003565Vols.automARkdown	0.94852	~	~
002668.automARkdown	003833Vols.automARkdown	0.94778	~	~
002668.automARkdown	003587Vols.automARkdown	0.94634	~	~
002668.automARkdown	003594.automARkdown	0.94512	~	~
002668.automARkdown	003436.automARkdown	0.94508	~	~
002668.automARkdown	004710.automARkdown	0.94485	~	~
002668.automARkdown	002411Vols.automARkdown	0.94461	~	~
002668.automARkdown	002418.automARkdown	0.94415	~	~
002668.automARkdown	003774Vols.automARkdown	0.94406	~	~
002668.automARkdown	004195Vols.automARkdown	0.94403	~	~
002668.automARkdown	004289Vols.automARkdown	0.94401	~	~
002668.automARkdown	003590Vols.automARkdown	0.9435	~	~
002668.automARkdown	003355Vols.automARkdown	0.94339	~	~
002668.automARkdown	004377Vols.automARkdown	0.94328	~	~
002668.automARkdown	003769.automARkdown	0.94327	~	~
002668.automARkdown	004368Vols.automARkdown	0.9431	~	~
002668.automARkdown	004283.automARkdown	0.94192	~	~
002668.automARkdown	004752Vols.automARkdown	0.94188	~	~
002668.automARkdown	003277.automARkdown	0.94176	~	~
002668.automARkdown	003321Vols.automARkdown	0.94162	~	~
002668.automARkdown	004360Vols.automARkdown	0.94119	~	~
002668.automARkdown	002403Vols.automARkdown	0.94075	~	~
002668.automARkdown	004840.automARkdown	0.94072	~	~
002668.automARkdown	004841Vols.automARkdown	0.94064	~	~
002668.automARkdown	004021.automARkdown	0.94047	~	~
002668.automARkdown	003624Vols.automARkdown	0.94007	~	~
002668.automARkdown	003262Vols.automARkdown	0.93997	~	~
002668.automARkdown	002638Vols.automARkdown	0.93995	~	~
002668.automARkdown	003132Vols.automARkdown	0.93995	~	~
002668.automARkdown	002386.automARkdown	0.93988	~	~
002668.automARkdown	004303Vols.automARkdown	0.93938	~	~
002668.automARkdown	003340Vols.automARkdown	0.93916	~	~
002668.automARkdown	003446Vols.automARkdown	0.93859	~	~
002668.automARkdown	004280.automARkdown	0.9379	~	~
002668.automARkdown	002372Vols.automARkdown	0.93786	~	~
002668.automARkdown	002670.automARkdown	0.93767	~	~
002668.automARkdown	003183.automARkdown	0.93767	~	~
002668.automARkdown	002416.automARkdown	0.93709	~	~
002668.automARkdown	003479Vols.automARkdown	0.93686	~	~
002668.automARkdown	004620Vols.automARkdown	0.93661	~	~
002668.automARkdown	003770Vols.automARkdown	0.93602	~	~
002668.automARkdown	004366.automARkdown	0.93599	~	~
002668.automARkdown	004263Vols.automARkdown	0.9358	~	~
002668.automARkdown	004729Vols.automARkdown	0.93567	~	~
002668.automARkdown	003483Vols.automARkdown	0.93474	~	~
002668.automARkdown	002678Vols.automARkdown	0.93457	~	~
002668.automARkdown	003191Vols.automARkdown	0.93457	~	~
002668.automARkdown	003785.automARkdown	0.93419	~	~
002668.automARkdown	003821Vols.automARkdown	0.93417	~	~
002668.automARkdown	003767.automARkdown	0.93378	~	~
002668.automARkdown	002413Vols.automARkdown	0.93361	~	~
002668.automARkdown	004222.automARkdown	0.93354	~	~
002668.automARkdown	003614Vols.automARkdown	0.93311	~	~
002668.automARkdown	002723Vols.automARkdown	0.93284	~	~
002668.automARkdown	002427.automARkdown	0.93267	~	~
002668.automARkdown	000678Vols.automARkdown	0.93225	~	~
002668.automARkdown	003996.automARkdown	0.93149	~	~
002668.automARkdown	004018.automARkdown	0.93042	~	~
000359Vols.automARkdown	002871.automARkdown	0.96643	~	~
000359Vols.automARkdown	000358Vols.automARkdown	0.96269	~	~
000359Vols.automARkdown	002185.automARkdown	0.95326	~	~
000359Vols.automARkdown	003294.automARkdown	0.95238	~	~
000359Vols.automARkdown	003296Vols.automARkdown	0.94775	~	~
000359Vols.automARkdown	003220Vols.automARkdown	0.94625	~	~
000359Vols.automARkdown	002436.automARkdown	0.9438	~	~
000359Vols.automARkdown	002437Vols.automARkdown	0.94057	~	~
000359Vols.automARkdown	000698.automARkdown	0.93649	~	~
000359Vols.automARkdown	002480Vols.automARkdown	0.93537	~	~
000359Vols.automARkdown	000537Vols.automARkdown	0.93046	~	~
000503.automARkdown	000207.automARkdown	0.94248	~	~
000503.automARkdown	001106.automARkdown	0.9409	~	~
000503.automARkdown	002491Vols.automARkdown	0.94017	~	~
000503.automARkdown	004069.automARkdown	0.93107	~	~
000503.automARkdown	004068.automARkdown	0.93076	~	~
000503.automARkdown	004066.automARkdown	0.93066	~	~
000503.automARkdown	002310.automARkdown	0.93014	~	~
003328Vols.automARkdown	003985Vols.automARkdown	0.9423	~	~
003328Vols.automARkdown	003441Vols.automARkdown	0.93006	~	~
004088.automARkdown	003227.automARkdown	0.99992	13.42	0.99955
004088.automARkdown	003957.automARkdown	0.93189	~	~
000227.automARkdown	000388.automARkdown	0.94981	~	~
000227.automARkdown	000240.automARkdown	0.94694	~	~
000227.automARkdown	000437.automARkdown	0.94236	~	~
000227.automARkdown	001660.automARkdown	0.94157	~	~
000227.automARkdown	000242.automARkdown	0.93981	~	~
000227.automARkdown	000125Vols.automARkdown	0.93952	~	~
000227.automARkdown	000142.automARkdown	0.9384	~	~
000227.automARkdown	000083.automARkdown	0.93646	~	~
000227.automARkdown	002883Vols.automARkdown	0.93527	~	~
000227.automARkdown	000402Vols.automARkdown	0.93375	~	~
000227.automARkdown	000075.automARkdown	0.93263	~	~
000227.automARkdown	000609Vols.automARkdown	0.93161	~	~
000227.automARkdown	001854.automARkdown	0.93053	~	~
000227.automARkdown	000470.automARkdown	0.9305	~	~
000227.automARkdown	000389.automARkdown	0.93024	~	~
000227.automARkdown	001943.automARkdown	0.93013	~	~
000227.automARkdown	000484.automARkdown	0.93003	~	~
003596.automARkdown	004036Vols.automARkdown	0.95316	~	~
003596.automARkdown	003779Vols.automARkdown	0.93134	~	~
003596.automARkdown	003789Vols.automARkdown	0.93031	~	~
000350.automARkdown	000420.automARkdown	0.96427	~	~
000350.automARkdown	004867.automARkdown	0.96044	~	~
000350.automARkdown	000658Vols.automARkdown	0.95498	~	~
000350.automARkdown	001660.automARkdown	0.94786	~	~
000350.automARkdown	000185.automARkdown	0.94704	~	~
000350.automARkdown	000298.automARkdown	0.94657	~	~
000350.automARkdown	000670.automARkdown	0.94597	~	~
000350.automARkdown	000446.automARkdown	0.94576	~	~
000350.automARkdown	000248.automARkdown	0.93921	~	~
000350.automARkdown	004944Vols.automARkdown	0.93763	~	~
000350.automARkdown	000387.automARkdown	0.93745	~	~
000350.automARkdown	000083.automARkdown	0.93644	~	~
000350.automARkdown	000139.automARkdown	0.93644	~	~
000350.automARkdown	002321.automARkdown	0.93627	~	~
000350.automARkdown	000198.automARkdown	0.93605	~	~
000350.automARkdown	000404.automARkdown	0.93595	~	~
000350.automARkdown	000191.automARkdown	0.93559	~	~
000350.automARkdown	000461Vols.automARkdown	0.9339	~	~
000350.automARkdown	000196.automARkdown	0.93299	~	~
000350.automARkdown	000075.automARkdown	0.9324	~	~
000350.automARkdown	000456Vols.automARkdown	0.93217	~	~
000350.automARkdown	000195.automARkdown	0.93197	~	~
000350.automARkdown	000388.automARkdown	0.9318	~	~
000350.automARkdown	000076.automARkdown	0.93136	~	~
000350.automARkdown	002498.automARkdown	0.93109	~	~
000350.automARkdown	000074.automARkdown	0.93046	~	~
000350.automARkdown	000477.automARkdown	0.9304	~	~
000350.automARkdown	000035.automARkdown	0.93035	~	~
000305.automARkdown	002290Vols.automARkdown	0.93361	~	~
000474.automARkdown	004552.automARkdown	0.98622	~	0.9664
000474.automARkdown	000346.automARkdown	0.93708	~	~
000474.automARkdown	000051Vols.automARkdown	0.93209	~	~
000474.automARkdown	000086Vols.automARkdown	0.93013	~	~
000658Vols.automARkdown	004867.automARkdown	0.96156	~	~
000658Vols.automARkdown	001660.automARkdown	0.95745	~	~
000658Vols.automARkdown	000350.automARkdown	0.95498	~	~
000658Vols.automARkdown	000075.automARkdown	0.95016	~	~
000658Vols.automARkdown	000420.automARkdown	0.94836	~	~
000658Vols.automARkdown	000274Vols.automARkdown	0.94562	~	~
000658Vols.automARkdown	000298.automARkdown	0.94383	~	~
000658Vols.automARkdown	002321.automARkdown	0.94316	~	~
000658Vols.automARkdown	000185.automARkdown	0.94211	~	~
000658Vols.automARkdown	000083.automARkdown	0.94013	~	~
000658Vols.automARkdown	000240.automARkdown	0.93934	~	~
000658Vols.automARkdown	000402Vols.automARkdown	0.93924	~	~
000658Vols.automARkdown	003519.automARkdown	0.93885	~	~
